District,Region,Date,Precipitation_mm
Kapelebyong,Eastern,2016-08-31,0.00015529606
Kapelebyong,Eastern,2016-09-30,7.519093e-05
Kapelebyong,Eastern,2016-10-31,4.7492726e-05
Kapelebyong,Eastern,2016-11-30,5.623665e-05
Kapelebyong,Eastern,2016-12-31,3.5218014e-07
Kapelebyong,Eastern,2017-01-31,2.3126602e-05
Kapelebyong,Eastern,2017-02-28,3.027774e-05
Kapelebyong,Eastern,2017-03-31,7.539763e-05
Kapelebyong,Eastern,2017-04-30,0.00010075502
Kapelebyong,Eastern,2017-05-31,0.00020279679
Kapelebyong,Eastern,2017-06-30,0.00011549658
Kapelebyong,Eastern,2017-07-31,0.00022947468
Kapelebyong,Eastern,2017-08-31,0.00016478344
Kapelebyong,Eastern,2017-09-30,0.00023134914
Kapelebyong,Eastern,2017-10-31,0.00017459579
Kapelebyong,Eastern,2017-11-30,0.00013476676
Kapelebyong,Eastern,2017-12-31,2.7591182e-07
Kapelebyong,Eastern,2018-01-31,9.786698e-07
Kapelebyong,Eastern,2018-02-28,3.6757618e-05
Kapelebyong,Eastern,2018-03-31,0.0001989664
Kapelebyong,Eastern,2018-04-30,0.00041099289
Kapelebyong,Eastern,2018-05-31,0.00028020752
Kapelebyong,Eastern,2018-06-30,0.000198204
Kapelebyong,Eastern,2018-07-31,9.0028974e-05
Kapelebyong,Eastern,2018-08-31,0.00021637318
Kapelebyong,Eastern,2018-09-30,7.11196e-05
Kapelebyong,Eastern,2018-10-31,0.00019110339
Kapelebyong,Eastern,2018-11-30,3.365808e-05
Kapelebyong,Eastern,2018-12-31,6.757372e-05
Kapelebyong,Eastern,2019-01-31,9.810732e-06
Kapelebyong,Eastern,2019-02-28,8.816875e-06
Kapelebyong,Eastern,2019-03-31,4.1471372e-05
Kapelebyong,Eastern,2019-04-30,0.00010865596
Kapelebyong,Eastern,2019-05-31,0.0002182299
Kapelebyong,Eastern,2019-06-30,0.0002253049
Kapelebyong,Eastern,2019-07-31,0.0001858191
Kapelebyong,Eastern,2019-08-31,0.00018127856
Kapelebyong,Eastern,2019-09-30,0.00019495189
Kapelebyong,Eastern,2019-10-31,0.00028071192
Kapelebyong,Eastern,2019-11-30,0.00027591156
Kapelebyong,Eastern,2019-12-31,9.801582e-05
Kapelebyong,Eastern,2020-01-31,8.6710985e-05
Kapelebyong,Eastern,2020-02-29,2.2597013e-05
Kapelebyong,Eastern,2020-03-31,0.00019602205
Kapelebyong,Eastern,2020-04-30,0.00029399726
Kapelebyong,Eastern,2020-05-31,0.00025304992
Kapelebyong,Eastern,2020-06-30,0.00024385056
Kapelebyong,Eastern,2020-07-31,0.00020841212
Kapelebyong,Eastern,2020-08-31,0.00021823536
Kapelebyong,Eastern,2020-09-30,0.0002840774
Kapelebyong,Eastern,2020-10-31,0.00027612908
Kapelebyong,Eastern,2020-11-30,9.735491e-05
Kapelebyong,Eastern,2020-12-31,1.1340585e-05
Kapelebyong,Eastern,2021-01-31,1.14809445e-05
Kapelebyong,Eastern,2021-02-28,7.018092e-06
Kapelebyong,Eastern,2021-03-31,2.8166722e-05
Kapelebyong,Eastern,2021-04-30,0.00016639232
Kapelebyong,Eastern,2021-05-31,0.00025462848
Kapelebyong,Eastern,2021-06-30,6.2500105e-05
Kapelebyong,Eastern,2021-07-31,0.00011636878
Kapelebyong,Eastern,2021-08-31,0.00015259655
Kapelebyong,Eastern,2021-09-30,0.00030832324
Kapelebyong,Eastern,2021-10-31,8.301678e-05
Kapelebyong,Eastern,2021-11-30,7.835361e-06
Kapelebyong,Eastern,2021-12-31,3.3394624e-06
Kapelebyong,Eastern,2022-01-31,6.50636e-05
Kapelebyong,Eastern,2022-02-28,9.672983e-06
Kapelebyong,Eastern,2022-03-31,4.4487493e-05
Kapelebyong,Eastern,2022-04-30,0.00037486784
Kapelebyong,Eastern,2022-05-31,0.0002158861
Kapelebyong,Eastern,2022-06-30,0.0001066284
Kapelebyong,Eastern,2022-07-31,0.00012696751
Kapelebyong,Eastern,2022-08-31,0.00019218428
Kapelebyong,Eastern,2022-09-30,0.00011065536
Kapelebyong,Eastern,2022-10-31,4.4533965e-05
Kapelebyong,Eastern,2022-11-30,3.712376e-05
Kapelebyong,Eastern,2022-12-31,2.882878e-05
Kapelebyong,Eastern,2023-01-31,1.052054e-06
Kapelebyong,Eastern,2023-02-28,9.586414e-07
Kapelebyong,Eastern,2023-03-31,0.000229151
Kapelebyong,Eastern,2023-04-30,0.0002491322
Kapelebyong,Eastern,2023-05-31,9.907927e-05
Kapelebyong,Eastern,2023-06-30,0.00018725164
Kapelebyong,Eastern,2023-07-31,5.7011523e-05
Kapelebyong,Eastern,2023-08-31,5.3167983e-05
Kapelebyong,Eastern,2023-09-30,0.00031115944
Kapelebyong,Eastern,2023-10-31,0.00017612819
Kapelebyong,Eastern,2023-11-30,0.00018136004
Kapelebyong,Eastern,2023-12-31,1.5127403e-05
Kapelebyong,Eastern,2024-01-31,2.4327028e-05
Kapelebyong,Eastern,2024-02-29,2.4667417e-05
Kapelebyong,Eastern,2024-03-31,4.279069e-05
Kapelebyong,Eastern,2024-04-30,0.0002498011
Kapelebyong,Eastern,2024-05-31,0.00015790552
Kapelebyong,Eastern,2024-06-30,6.2790845e-05
Kapelebyong,Eastern,2024-07-31,0.00025343415
Kapelebyong,Eastern,2024-08-31,0.00032521386
Kapelebyong,Eastern,2024-09-30,0.000110351044
Kapelebyong,Eastern,2024-10-31,0.00014088134
Kapelebyong,Eastern,2024-11-30,0.00015396145
Kapelebyong,Eastern,2024-12-31,9.4309935e-06
Kapelebyong,Eastern,2025-01-31,3.5487194e-06
Kapelebyong,Eastern,2025-02-28,3.7856046e-07
Kapelebyong,Eastern,2025-03-31,0.00011869176
Kapelebyong,Eastern,2025-04-30,0.0002031717
Kapelebyong,Eastern,2025-05-31,0.00020202769
Kapelebyong,Eastern,2025-06-30,4.462467e-05
Kapelebyong,Eastern,2025-07-31,0.00016272934
Kapelebyong,Eastern,2025-08-31,0.00023714396
Kapelebyong,Eastern,2025-09-30,0.00017909275
Kapelebyong,Eastern,2025-10-31,0.00023165985
Kapelebyong,Eastern,2025-11-30,0.000109380904
Karenga,Northern,1980-12-31,0.0
Karenga,Northern,1981-01-31,3.3968236e-06
Karenga,Northern,1981-02-28,1.7292561e-05
Karenga,Northern,1981-03-31,0.00025879653
Karenga,Northern,1981-04-30,0.00016106069
Karenga,Northern,1981-05-31,0.000184989
Karenga,Northern,1981-06-30,0.00013696872
Karenga,Northern,1981-07-31,0.0004135772
Karenga,Northern,1981-08-31,0.00020357817
Karenga,Northern,1981-09-30,0.00011935521
Karenga,Northern,1981-10-31,3.5637917e-05
Karenga,Northern,1981-11-30,7.855672e-05
Karenga,Northern,1981-12-31,1.1321037e-05
Karenga,Northern,1982-01-31,1.2284432e-05
Karenga,Northern,1982-02-28,5.9683407e-05
Karenga,Northern,1982-03-31,5.1134164e-05
Karenga,Northern,1982-04-30,0.00019826712
Karenga,Northern,1982-05-31,0.00033750746
Karenga,Northern,1982-06-30,0.00012046817
Karenga,Northern,1982-07-31,0.00014965476
Karenga,Northern,1982-08-31,0.0001289899
Karenga,Northern,1982-09-30,4.8480983e-05
Karenga,Northern,1982-10-31,0.00012726424
Karenga,Northern,1982-11-30,0.00018746345
Karenga,Northern,1982-12-31,4.557021e-05
Karenga,Northern,1983-01-31,3.9017435e-05
Karenga,Northern,1983-02-28,3.482165e-05
Karenga,Northern,1983-03-31,2.9119434e-05
Karenga,Northern,1983-04-30,0.00018384744
Karenga,Northern,1983-05-31,0.00013399616
Karenga,Northern,1983-06-30,0.00027674602
Karenga,Northern,1983-07-31,0.00025685798
Karenga,Northern,1983-08-31,0.00032663174
Karenga,Northern,1983-09-30,0.00012376529
Karenga,Northern,1983-10-31,0.00020446327
Karenga,Northern,1983-11-30,8.6020984e-05
Karenga,Northern,1983-12-31,3.19921e-06
Karenga,Northern,1984-01-31,2.8419026e-06
Karenga,Northern,1984-02-29,1.7081526e-05
Karenga,Northern,1984-03-31,5.0444545e-05
Karenga,Northern,1984-04-30,0.00019580446
Karenga,Northern,1984-05-31,7.685539e-05
Karenga,Northern,1984-06-30,0.0001211109
Karenga,Northern,1984-07-31,0.00015138522
Karenga,Northern,1984-08-31,3.8098584e-05
Karenga,Northern,1984-09-30,7.614416e-05
Karenga,Northern,1984-10-31,2.2210741e-05
Karenga,Northern,1984-11-30,8.57957e-05
Karenga,Northern,1984-12-31,5.2615305e-05
Karenga,Northern,1985-01-31,4.054697e-05
Karenga,Northern,1985-02-28,4.4092892e-05
Karenga,Northern,1985-03-31,0.00015375722
Karenga,Northern,1985-04-30,0.00031604755
Karenga,Northern,1985-05-31,0.0002784411
Karenga,Northern,1985-06-30,0.00030069164
Karenga,Northern,1985-07-31,0.0003232845
Karenga,Northern,1985-08-31,0.00013537273
Karenga,Northern,1985-09-30,3.819808e-05
Karenga,Northern,1985-10-31,2.305888e-05
Karenga,Northern,1985-11-30,0.00013758827
Karenga,Northern,1985-12-31,8.074507e-06
Karenga,Northern,1986-01-31,1.5120139e-06
Karenga,Northern,1986-02-28,4.6775454e-05
Karenga,Northern,1986-03-31,0.00012555996
Karenga,Northern,1986-04-30,0.0002318103
Karenga,Northern,1986-05-31,0.00021505708
Karenga,Northern,1986-06-30,0.00033141265
Karenga,Northern,1986-07-31,0.00028934443
Karenga,Northern,1986-08-31,6.542464e-05
Karenga,Northern,1986-09-30,9.154677e-05
Karenga,Northern,1986-10-31,2.8887958e-05
Karenga,Northern,1986-11-30,6.16482e-05
Karenga,Northern,1986-12-31,6.458537e-05
Karenga,Northern,1987-01-31,3.7864972e-06
Karenga,Northern,1987-02-28,5.2309933e-05
Karenga,Northern,1987-03-31,0.000102090264
Karenga,Northern,1987-04-30,0.00016872828
Karenga,Northern,1987-05-31,0.0003287677
Karenga,Northern,1987-06-30,0.00016446621
Karenga,Northern,1987-07-31,7.7810015e-05
Karenga,Northern,1987-08-31,8.852828e-05
Karenga,Northern,1987-09-30,3.103371e-05
Karenga,Northern,1987-10-31,1.8306317e-05
Karenga,Northern,1987-11-30,0.00011475241
Karenga,Northern,1987-12-31,3.5713863e-05
Karenga,Northern,1988-01-31,4.084905e-05
Karenga,Northern,1988-02-29,3.0212703e-05
Karenga,Northern,1988-03-31,5.3355983e-05
Karenga,Northern,1988-04-30,0.00022449042
Karenga,Northern,1988-05-31,0.00025946865
Karenga,Northern,1988-06-30,0.0001273472
Karenga,Northern,1988-07-31,0.00028724098
Karenga,Northern,1988-08-31,0.00021644082
Karenga,Northern,1988-09-30,0.0002450954
Karenga,Northern,1988-10-31,0.00013243064
Karenga,Northern,1988-11-30,3.8889382e-05
Karenga,Northern,1988-12-31,3.7277365e-05
Karenga,Northern,1989-01-31,9.369252e-06
Karenga,Northern,1989-02-28,9.776061e-05
Karenga,Northern,1989-03-31,0.00016532416
Karenga,Northern,1989-04-30,0.00018591837
Karenga,Northern,1989-05-31,0.0002014996
Karenga,Northern,1989-06-30,0.00014422259
Karenga,Northern,1989-07-31,0.00035133018
Karenga,Northern,1989-08-31,0.00011751708
Karenga,Northern,1989-09-30,0.00016291827
Karenga,Northern,1989-10-31,9.363569e-05
Karenga,Northern,1989-11-30,2.7582602e-05
Karenga,Northern,1989-12-31,7.175288e-05
Karenga,Northern,1990-01-31,5.106388e-05
Karenga,Northern,1990-02-28,0.00011078859
Karenga,Northern,1990-03-31,8.993359e-05
Karenga,Northern,1990-04-30,0.00013024674
Karenga,Northern,1990-05-31,0.00021910603
Karenga,Northern,1990-06-30,0.00011397732
Karenga,Northern,1990-07-31,0.00021476878
Karenga,Northern,1990-08-31,0.00015043742
Karenga,Northern,1990-09-30,6.2517545e-05
Karenga,Northern,1990-10-31,8.6384214e-05
Karenga,Northern,1990-11-30,3.585385e-05
Karenga,Northern,1990-12-31,4.5111636e-05
Karenga,Northern,1991-01-31,8.609859e-05
Karenga,Northern,1991-02-28,1.21675075e-05
Karenga,Northern,1991-03-31,0.00010646436
Karenga,Northern,1991-04-30,0.00017314906
Karenga,Northern,1991-05-31,0.0002503876
Karenga,Northern,1991-06-30,0.00020907367
Karenga,Northern,1991-07-31,0.0002734067
Karenga,Northern,1991-08-31,0.00033232814
Karenga,Northern,1991-09-30,4.713182e-05
Karenga,Northern,1991-10-31,0.00025190643
Karenga,Northern,1991-11-30,2.6077474e-05
Karenga,Northern,1991-12-31,1.3496607e-05
Karenga,Northern,1992-01-31,1.9286056e-06
Karenga,Northern,1992-02-29,1.2227173e-05
Karenga,Northern,1992-03-31,4.2268028e-05
Karenga,Northern,1992-04-30,0.00014594595
Karenga,Northern,1992-05-31,0.000115032904
Karenga,Northern,1992-06-30,0.00025238714
Karenga,Northern,1992-07-31,0.00028680623
Karenga,Northern,1992-08-31,0.0001641121
Karenga,Northern,1992-09-30,6.376715e-05
Karenga,Northern,1992-10-31,0.00025004597
Karenga,Northern,1992-11-30,4.1240673e-05
Karenga,Northern,1992-12-31,3.777781e-05
Karenga,Northern,1993-01-31,4.2054176e-05
Karenga,Northern,1993-02-28,8.485312e-05
Karenga,Northern,1993-03-31,1.9862768e-05
Karenga,Northern,1993-04-30,9.98253e-05
Karenga,Northern,1993-05-31,0.0002496407
Karenga,Northern,1993-06-30,0.00019103575
Karenga,Northern,1993-07-31,0.00012290542
Karenga,Northern,1993-08-31,1.5175149e-05
Karenga,Northern,1993-09-30,1.359891e-05
Karenga,Northern,1993-10-31,4.680353e-06
Karenga,Northern,1993-11-30,5.0901264e-05
Karenga,Northern,1993-12-31,4.515131e-06
Karenga,Northern,1994-01-31,9.763198e-07
Karenga,Northern,1994-02-28,5.202634e-06
Karenga,Northern,1994-03-31,0.000107720974
Karenga,Northern,1994-04-30,0.00015956428
Karenga,Northern,1994-05-31,0.00022401457
Karenga,Northern,1994-06-30,0.00018527266
Karenga,Northern,1994-07-31,0.00032580295
Karenga,Northern,1994-08-31,0.0002893986
Karenga,Northern,1994-09-30,1.7064149e-05
Karenga,Northern,1994-10-31,7.188469e-05
Karenga,Northern,1994-11-30,0.00012002731
Karenga,Northern,1994-12-31,2.5092915e-05
Karenga,Northern,1995-01-31,1.524298e-06
Karenga,Northern,1995-02-28,3.5470443e-05
Karenga,Northern,1995-03-31,5.468288e-05
Karenga,Northern,1995-04-30,0.00011782182
Karenga,Northern,1995-05-31,0.00010561643
Karenga,Northern,1995-06-30,0.00013679056
Karenga,Northern,1995-07-31,0.00023495533
Karenga,Northern,1995-08-31,0.00010909978
Karenga,Northern,1995-09-30,4.8632977e-05
Karenga,Northern,1995-10-31,5.8347076e-05
Karenga,Northern,1995-11-30,3.6457954e-05
Karenga,Northern,1995-12-31,6.0628823e-05
Karenga,Northern,1996-01-31,4.5698496e-05
Karenga,Northern,1996-02-29,1.4815294e-05
Karenga,Northern,1996-03-31,0.00011249757
Karenga,Northern,1996-04-30,0.00012520904
Karenga,Northern,1996-05-31,0.00014980313
Karenga,Northern,1996-06-30,0.0002275979
Karenga,Northern,1996-07-31,0.000206159
Karenga,Northern,1996-08-31,0.00021026467
Karenga,Northern,1996-09-30,0.00012488366
Karenga,Northern,1996-10-31,9.313492e-06
Karenga,Northern,1996-11-30,4.125723e-05
Karenga,Northern,1996-12-31,4.5914803e-06
Karenga,Northern,1997-01-31,4.5994916e-06
Karenga,Northern,1997-02-28,5.5820223e-08
Karenga,Northern,1997-03-31,5.479013e-05
Karenga,Northern,1997-04-30,0.00036101032
Karenga,Northern,1997-05-31,0.00014365638
Karenga,Northern,1997-06-30,9.650058e-05
Karenga,Northern,1997-07-31,0.00012840037
Karenga,Northern,1997-08-31,7.995291e-05
Karenga,Northern,1997-09-30,5.226886e-06
Karenga,Northern,1997-10-31,0.00016299542
Karenga,Northern,1997-11-30,0.00014636814
Karenga,Northern,1997-12-31,0.00014165696
Karenga,Northern,1998-01-31,8.0130114e-05
Karenga,Northern,1998-02-28,4.847206e-05
Karenga,Northern,1998-03-31,3.7849164e-05
Karenga,Northern,1998-04-30,9.003392e-05
Karenga,Northern,1998-05-31,0.00020704303
Karenga,Northern,1998-06-30,0.00018623604
Karenga,Northern,1998-07-31,0.00028560153
Karenga,Northern,1998-08-31,0.0002569772
Karenga,Northern,1998-09-30,3.3188087e-05
Karenga,Northern,1998-10-31,0.00010183913
Karenga,Northern,1998-11-30,1.0714487e-05
Karenga,Northern,1998-12-31,4.163139e-06
Karenga,Northern,1999-01-31,4.2587412e-06
Karenga,Northern,1999-02-28,8.283153e-07
Karenga,Northern,1999-03-31,0.00011805907
Karenga,Northern,1999-04-30,0.00015235091
Karenga,Northern,1999-05-31,0.000105677005
Karenga,Northern,1999-06-30,8.994738e-05
Karenga,Northern,1999-07-31,0.00014209833
Karenga,Northern,1999-08-31,0.00019050157
Karenga,Northern,1999-09-30,5.666459e-05
Karenga,Northern,1999-10-31,0.00017287045
Karenga,Northern,1999-11-30,1.5324575e-05
Karenga,Northern,1999-12-31,1.8905996e-05
Karenga,Northern,2000-01-31,1.6612391e-06
Karenga,Northern,2000-02-29,5.0032504e-06
Karenga,Northern,2000-03-31,1.873701e-05
Karenga,Northern,2000-04-30,8.4608466e-05
Karenga,Northern,2000-05-31,0.00014930611
Karenga,Northern,2000-06-30,0.00011367114
Karenga,Northern,2000-07-31,0.00015919289
Karenga,Northern,2000-08-31,0.00023642664
Karenga,Northern,2000-09-30,1.9803092e-05
Karenga,Northern,2000-10-31,0.00012062335
Karenga,Northern,2000-11-30,5.356868e-05
Karenga,Northern,2000-12-31,2.6177335e-05
Karenga,Northern,2001-01-31,3.679508e-05
Karenga,Northern,2001-02-28,1.36605795e-05
Karenga,Northern,2001-03-31,0.00011208589
Karenga,Northern,2001-04-30,0.00020015836
Karenga,Northern,2001-05-31,0.00015936574
Karenga,Northern,2001-06-30,0.000190547
Karenga,Northern,2001-07-31,0.00017493771
Karenga,Northern,2001-08-31,0.000302383
Karenga,Northern,2001-09-30,7.996361e-05
Karenga,Northern,2001-10-31,0.00014699393
Karenga,Northern,2001-11-30,0.00011698062
Karenga,Northern,2001-12-31,7.58859e-06
Karenga,Northern,2002-01-31,5.714248e-06
Karenga,Northern,2002-02-28,1.4636252e-06
Karenga,Northern,2002-03-31,0.00017274676
Karenga,Northern,2002-04-30,0.00013439456
Karenga,Northern,2002-05-31,0.00015923647
Karenga,Northern,2002-06-30,0.00016142725
Karenga,Northern,2002-07-31,3.898678e-05
Karenga,Northern,2002-08-31,7.938847e-05
Karenga,Northern,2002-09-30,6.1951305e-06
Karenga,Northern,2002-10-31,6.759754e-05
Karenga,Northern,2002-11-30,6.1433515e-05
Karenga,Northern,2002-12-31,7.545136e-05
Karenga,Northern,2003-01-31,3.1410367e-05
Karenga,Northern,2003-02-28,1.1655309e-05
Karenga,Northern,2003-03-31,6.0884326e-05
Karenga,Northern,2003-04-30,0.00023835985
Karenga,Northern,2003-05-31,0.00022797944
Karenga,Northern,2003-06-30,0.0002449084
Karenga,Northern,2003-07-31,0.00030675862
Karenga,Northern,2003-08-31,0.00028579615
Karenga,Northern,2003-09-30,2.8503164e-05
Karenga,Northern,2003-10-31,1.4991102e-05
Karenga,Northern,2003-11-30,3.793019e-05
Karenga,Northern,2003-12-31,2.9447685e-05
Karenga,Northern,2004-01-31,4.3601758e-05
Karenga,Northern,2004-02-29,2.3586312e-05
Karenga,Northern,2004-03-31,1.4130146e-05
Karenga,Northern,2004-04-30,0.0002131822
Karenga,Northern,2004-05-31,0.00014204449
Karenga,Northern,2004-06-30,0.000116037656
Karenga,Northern,2004-07-31,0.00014615497
Karenga,Northern,2004-08-31,0.00015100975
Karenga,Northern,2004-09-30,0.000133961
Karenga,Northern,2004-10-31,6.703279e-05
Karenga,Northern,2004-11-30,0.0001255605
Karenga,Northern,2004-12-31,3.7653474e-05
Karenga,Northern,2005-01-31,1.785939e-05
Karenga,Northern,2005-02-28,4.025868e-05
Karenga,Northern,2005-03-31,8.116999e-05
Karenga,Northern,2005-04-30,0.00013993337
Karenga,Northern,2005-05-31,0.0003039509
Karenga,Northern,2005-06-30,0.00012677797
Karenga,Northern,2005-07-31,0.00015987012
Karenga,Northern,2005-08-31,0.00016882684
Karenga,Northern,2005-09-30,0.0001854881
Karenga,Northern,2005-10-31,2.9153294e-05
Karenga,Northern,2005-11-30,3.3210603e-05
Karenga,Northern,2005-12-31,8.626651e-07
Karenga,Northern,2006-01-31,1.3183522e-05
Karenga,Northern,2006-02-28,3.7977145e-05
Karenga,Northern,2006-03-31,0.00011179503
Karenga,Northern,2006-04-30,0.00019743796
Karenga,Northern,2006-05-31,0.00023877129
Karenga,Northern,2006-06-30,0.00017781158
Karenga,Northern,2006-07-31,0.00014261683
Karenga,Northern,2006-08-31,0.00026099142
Karenga,Northern,2006-09-30,4.243829e-05
Karenga,Northern,2006-10-31,6.60835e-05
Karenga,Northern,2006-11-30,0.00010071982
Karenga,Northern,2006-12-31,5.95155e-05
Karenga,Northern,2007-01-31,2.0085696e-05
Karenga,Northern,2007-02-28,4.432386e-05
Karenga,Northern,2007-03-31,4.5631095e-05
Karenga,Northern,2007-04-30,0.00013174239
Karenga,Northern,2007-05-31,0.00017161181
Karenga,Northern,2007-06-30,0.00030828847
Karenga,Northern,2007-07-31,0.0001964552
Karenga,Northern,2007-08-31,0.0002505068
Karenga,Northern,2007-09-30,0.0002695249
Karenga,Northern,2007-10-31,3.1086493e-05
Karenga,Northern,2007-11-30,2.6660937e-05
Karenga,Northern,2007-12-31,1.5554035e-05
Karenga,Northern,2008-01-31,2.4928308e-05
Karenga,Northern,2008-02-29,7.463141e-06
Karenga,Northern,2008-03-31,0.00015845253
Karenga,Northern,2008-04-30,9.1378555e-05
Karenga,Northern,2008-05-31,1.4777572e-05
Karenga,Northern,2008-06-30,0.00013500673
Karenga,Northern,2008-07-31,0.0002506636
Karenga,Northern,2008-08-31,0.00012770337
Karenga,Northern,2008-09-30,0.00013007235
Karenga,Northern,2008-10-31,0.00017354544
Karenga,Northern,2008-11-30,0.00010059233
Karenga,Northern,2008-12-31,1.9120487e-06
Karenga,Northern,2009-01-31,3.3256187e-05
Karenga,Northern,2009-02-28,4.009595e-06
Karenga,Northern,2009-03-31,2.829597e-05
Karenga,Northern,2009-04-30,0.00018722327
Karenga,Northern,2009-05-31,0.00016783622
Karenga,Northern,2009-06-30,5.152292e-05
Karenga,Northern,2009-07-31,6.2194566e-05
Karenga,Northern,2009-08-31,2.3470771e-05
Karenga,Northern,2009-09-30,1.15242265e-05
Karenga,Northern,2009-10-31,0.00010578991
Karenga,Northern,2009-11-30,2.3937446e-05
Karenga,Northern,2009-12-31,0.00013084694
Karenga,Northern,2010-01-31,3.079787e-05
Karenga,Northern,2010-02-28,0.00012525656
Karenga,Northern,2010-03-31,0.00015343796
Karenga,Northern,2010-04-30,0.00011989143
Karenga,Northern,2010-05-31,0.00040229823
Karenga,Northern,2010-06-30,0.00019005382
Karenga,Northern,2010-07-31,0.00019719139
Karenga,Northern,2010-08-31,0.00021328678
Karenga,Northern,2010-09-30,7.8557154e-05
Karenga,Northern,2010-10-31,8.61661e-05
Karenga,Northern,2010-11-30,8.869612e-06
Karenga,Northern,2010-12-31,5.861818e-05
Karenga,Northern,2011-01-31,1.2256338e-06
Karenga,Northern,2011-02-28,6.886938e-06
Karenga,Northern,2011-03-31,7.771933e-05
Karenga,Northern,2011-04-30,0.00012409069
Karenga,Northern,2011-05-31,0.00013525596
Karenga,Northern,2011-06-30,0.00019455221
Karenga,Northern,2011-07-31,0.00036537647
Karenga,Northern,2011-08-31,0.00021569704
Karenga,Northern,2011-09-30,0.00016340856
Karenga,Northern,2011-10-31,0.00012289452
Karenga,Northern,2011-11-30,0.00019229617
Karenga,Northern,2011-12-31,2.4387058e-05
Karenga,Northern,2012-01-31,5.900646e-07
Karenga,Northern,2012-02-29,8.594488e-06
Karenga,Northern,2012-03-31,6.3781245e-06
Karenga,Northern,2012-04-30,0.000221704
Karenga,Northern,2012-05-31,0.00026582272
Karenga,Northern,2012-06-30,0.00026343134
Karenga,Northern,2012-07-31,0.00032872442
Karenga,Northern,2012-08-31,0.00021947018
Karenga,Northern,2012-09-30,0.00015499635
Karenga,Northern,2012-10-31,0.00016323298
Karenga,Northern,2012-11-30,9.999827e-05
Karenga,Northern,2012-12-31,3.8606293e-05
Karenga,Northern,2013-01-31,5.634177e-05
Karenga,Northern,2013-02-28,1.3183743e-05
Karenga,Northern,2013-03-31,7.5140306e-05
Karenga,Northern,2013-04-30,0.00018375606
Karenga,Northern,2013-05-31,0.00021987192
Karenga,Northern,2013-06-30,0.00015753551
Karenga,Northern,2013-07-31,0.00024604134
Karenga,Northern,2013-08-31,0.0002338694
Karenga,Northern,2013-09-30,0.00022230999
Karenga,Northern,2013-10-31,7.383499e-05
Karenga,Northern,2013-11-30,0.00011143972
Karenga,Northern,2013-12-31,1.407225e-05
Karenga,Northern,2014-01-31,1.0897609e-06
Karenga,Northern,2014-02-28,9.930796e-06
Karenga,Northern,2014-03-31,7.8323494e-05
Karenga,Northern,2014-04-30,5.2405067e-05
Karenga,Northern,2014-05-31,0.00015363493
Karenga,Northern,2014-06-30,0.00017881856
Karenga,Northern,2014-07-31,0.00019801367
Karenga,Northern,2014-08-31,0.00021477733
Karenga,Northern,2014-09-30,9.6607866e-05
Karenga,Northern,2014-10-31,0.00036814006
Karenga,Northern,2014-11-30,6.890805e-05
Karenga,Northern,2014-12-31,3.3401033e-05
Karenga,Northern,2015-01-31,8.192968e-07
Karenga,Northern,2015-02-28,5.513666e-06
Karenga,Northern,2015-03-31,4.2802545e-05
Karenga,Northern,2015-04-30,0.00021670549
Karenga,Northern,2015-05-31,0.00016662426
Karenga,Northern,2015-06-30,0.0002963777
Karenga,Northern,2015-07-31,0.00012695469
Karenga,Northern,2015-08-31,4.787556e-05
Karenga,Northern,2015-09-30,1.0948931e-05
Karenga,Northern,2015-10-31,0.0001235397
Karenga,Northern,2015-11-30,0.00015030349
Karenga,Northern,2015-12-31,6.364943e-05
Karenga,Northern,2016-01-31,1.3090163e-05
Karenga,Northern,2016-02-29,6.713858e-06
Karenga,Northern,2016-03-31,1.5261354e-05
Karenga,Northern,2016-04-30,0.00021342238
Karenga,Northern,2016-05-31,0.00024229674
Karenga,Northern,2016-06-30,0.000155235
Karenga,Northern,2016-07-31,0.00024779447
Karenga,Northern,2016-08-31,0.00015280965
Karenga,Northern,2016-09-30,3.72348e-05
Karenga,Northern,2016-10-31,3.9625553e-05
Karenga,Northern,2016-11-30,4.6066663e-05
Karenga,Northern,2016-12-31,5.913892e-06
Karenga,Northern,2017-01-31,1.45969425e-05
Karenga,Northern,2017-02-28,1.7518088e-05
Karenga,Northern,2017-03-31,2.7213258e-05
Karenga,Northern,2017-04-30,0.00010761442
Karenga,Northern,2017-05-31,0.00017761116
Karenga,Northern,2017-06-30,6.380368e-05
Karenga,Northern,2017-07-31,0.00032237804
Karenga,Northern,2017-08-31,0.0002053897
Karenga,Northern,2017-09-30,0.00018857232
Karenga,Northern,2017-10-31,0.0001932436
Karenga,Northern,2017-11-30,9.64944e-05
Karenga,Northern,2017-12-31,3.0571414e-07
Karenga,Northern,2018-01-31,3.7279608e-07
Karenga,Northern,2018-02-28,1.7177017e-05
Karenga,Northern,2018-03-31,0.00016151428
Karenga,Northern,2018-04-30,0.00030815246
Karenga,Northern,2018-05-31,0.00032711797
Karenga,Northern,2018-06-30,0.00032936072
Karenga,Northern,2018-07-31,0.000122001096
Karenga,Northern,2018-08-31,0.0001589626
Karenga,Northern,2018-09-30,5.2343916e-05
Karenga,Northern,2018-10-31,8.06203e-05
Karenga,Northern,2018-11-30,2.3001212e-05
Karenga,Northern,2018-12-31,3.8026268e-05
Karenga,Northern,2019-01-31,6.975239e-07
