district,region,date,predicted_rainfall_mm
Mubende,Central,2026-04,156.78522379168203
Mubende,Central,2026-05,134.79300079298346
Mubende,Central,2026-06,51.770013307354375
Mubende,Central,2026-07,52.87061354576137
Mubende,Central,2026-08,121.98245206641363
Mubende,Central,2026-09,136.73896099609252
Mubende,Central,2026-10,174.88731717373437
Mubende,Central,2026-11,136.48436760697217
Mubende,Central,2026-12,98.80982034448333
Mukono,Central,2025-11,170.84006744934834
Mukono,Central,2025-12,132.93879942563836
Mukono,Central,2026-01,84.12782959325055
Mukono,Central,2026-02,92.69780760548599
Mukono,Central,2026-03,184.46249648851054
Mukono,Central,2026-04,249.3095231028463
Mukono,Central,2026-05,220.13830862272454
Mukono,Central,2026-06,86.79604911681633
Mukono,Central,2026-07,65.93840834189093
Mukono,Central,2026-08,117.8698033407454
Mukono,Central,2026-09,145.79294154400588
Mukono,Central,2026-10,188.66087823978353
Mukono,Central,2026-11,211.80649980081446
Mukono,Central,2026-12,125.69171079837199
Nabilatuk,Northern,2025-11,88.05173927736672
Nabilatuk,Northern,2025-12,17.90623225330301
Nabilatuk,Northern,2026-01,9.16522755557724
Nabilatuk,Northern,2026-02,27.822843973330396
Nabilatuk,Northern,2026-03,58.76990303954247
Nabilatuk,Northern,2026-04,161.4661157458375
Nabilatuk,Northern,2026-05,188.19609756743503
Nabilatuk,Northern,2026-06,129.5030850735044
Nabilatuk,Northern,2026-07,135.65627880584483
Nabilatuk,Northern,2026-08,149.71033862448178
Nabilatuk,Northern,2026-09,115.5790016706816
Nabilatuk,Northern,2026-10,140.2806037064816
Nabilatuk,Northern,2026-11,66.54149451013679
Nabilatuk,Northern,2026-12,25.879108612150667
Nakapiripirit,Northern,2025-11,62.13178117701196
Nakapiripirit,Northern,2025-12,20.275733129322283
Nakapiripirit,Northern,2026-01,12.240252407331106
Nakapiripirit,Northern,2026-02,27.80357304184393
Nakapiripirit,Northern,2026-03,62.95475977867281
Nakapiripirit,Northern,2026-04,133.85076908319667
Nakapiripirit,Northern,2026-05,113.98887363133257
Nakapiripirit,Northern,2026-06,82.49778549960045
Nakapiripirit,Northern,2026-07,135.24323561514421
Nakapiripirit,Northern,2026-08,151.99651263780785
Nakapiripirit,Northern,2026-09,105.67133376636242
Nakapiripirit,Northern,2026-10,115.04095917465573
Nakapiripirit,Northern,2026-11,51.11138794881154
Nakapiripirit,Northern,2026-12,27.778525510868107
Nakaseke,Central,2025-11,103.72084624612104
Nakaseke,Central,2025-12,108.2272440613199
Nakaseke,Central,2026-01,43.43440794639416
Nakaseke,Central,2026-02,88.06221787210058
Nakaseke,Central,2026-03,157.71582960084524
Nakaseke,Central,2026-04,220.85816927029578
Nakaseke,Central,2026-05,216.86125461807487
Nakaseke,Central,2026-06,85.27492887280643
Nakaseke,Central,2026-07,77.97887680631544
Nakaseke,Central,2026-08,126.66049948961218
Nakaseke,Central,2026-09,158.7515956833226
Nakaseke,Central,2026-10,184.3496768900411
Nakaseke,Central,2026-11,158.06000402350614
Nakaseke,Central,2026-12,79.46970092169855
Nakasongola,Central,2025-11,109.4587723756316
Nakasongola,Central,2025-12,98.33722152271872
Nakasongola,Central,2026-01,40.60552720947319
Nakasongola,Central,2026-02,73.09330529084166
Nakasongola,Central,2026-03,131.55114485036117
Nakasongola,Central,2026-04,216.05605486238142
Nakasongola,Central,2026-05,230.1715218714961
Nakasongola,Central,2026-06,116.80414440550143
Nakasongola,Central,2026-07,75.88064994665119
Nakasongola,Central,2026-08,124.66449967908665
Nakasongola,Central,2026-09,152.33193312362988
Nakasongola,Central,2026-10,157.86919593722573
Nakasongola,Central,2026-11,112.67224799939775
Nakasongola,Central,2026-12,93.577635208993
Namayingo,Eastern,2025-11,109.54299859587174
Namayingo,Eastern,2025-12,155.0461109722009
Namayingo,Eastern,2026-01,82.13997258576265
Namayingo,Eastern,2026-02,91.10477654945522
Namayingo,Eastern,2026-03,182.63949752008844
Namayingo,Eastern,2026-04,254.01616278271806
Namayingo,Eastern,2026-05,240.00969975682608
Namayingo,Eastern,2026-06,103.3545394698898
Namayingo,Eastern,2026-07,143.326535946009
Namayingo,Eastern,2026-08,157.71634333553854
Namayingo,Eastern,2026-09,163.8913280248961
Namayingo,Eastern,2026-10,159.6515736533579
Namayingo,Eastern,2026-11,132.2144144326988
Namayingo,Eastern,2026-12,139.97987478948258
Namutumba,Eastern,2025-11,141.40330846264433
Namutumba,Eastern,2025-12,54.4635638770497
Namutumba,Eastern,2026-01,127.54823256168345
Namutumba,Eastern,2026-02,125.4456369908829
Namutumba,Eastern,2026-03,182.38447610600312
Namutumba,Eastern,2026-04,240.94302923863987
Namutumba,Eastern,2026-05,251.10563309716366
Namutumba,Eastern,2026-06,91.31368373290331
Namutumba,Eastern,2026-07,68.88474725194892
Namutumba,Eastern,2026-08,121.60833334280568
Namutumba,Eastern,2026-09,132.80661295028665
Namutumba,Eastern,2026-10,178.54881233844523
Namutumba,Eastern,2026-11,144.3391125163898
Namutumba,Eastern,2026-12,54.42336201761864
Napak,Northern,2025-11,51.59029461925165
Napak,Northern,2025-12,19.417437870846232
Napak,Northern,2026-01,8.493412066559152
Napak,Northern,2026-02,25.860044750814822
Napak,Northern,2026-03,58.76584494368557
Napak,Northern,2026-04,129.1295708338164
Napak,Northern,2026-05,142.74018454234022
Napak,Northern,2026-06,105.5459611577632
Napak,Northern,2026-07,154.3660677170084
Napak,Northern,2026-08,142.68370311186123
Napak,Northern,2026-09,84.38644218993166
Napak,Northern,2026-10,103.42522904362814
Napak,Northern,2026-11,48.774593197886105
Napak,Northern,2026-12,25.066523799288703
Nebbi,Northern,2025-11,108.22275847061779
Nebbi,Northern,2025-12,57.50020403760937
Nebbi,Northern,2026-01,19.952625777304526
Nebbi,Northern,2026-02,47.585261994206476
Nebbi,Northern,2026-03,74.05514291081087
Nebbi,Northern,2026-04,132.65017200056064
Nebbi,Northern,2026-05,113.1001975435364
Nebbi,Northern,2026-06,79.93742005441462
Nebbi,Northern,2026-07,91.2141669848589
Nebbi,Northern,2026-08,121.87434843162404
Nebbi,Northern,2026-09,132.54205852429254
Nebbi,Northern,2026-10,158.74645875831206
Nebbi,Northern,2026-11,113.98051347872916
Nebbi,Northern,2026-12,56.966109167704715
Ngora,Eastern,2025-11,121.38296941342304
Ngora,Eastern,2025-12,74.82896121975303
Ngora,Eastern,2026-01,28.416394517739
Ngora,Eastern,2026-02,71.09790859891288
Ngora,Eastern,2026-03,114.31752809266564
Ngora,Eastern,2026-04,196.23587455333788
Ngora,Eastern,2026-05,225.01948799787172
Ngora,Eastern,2026-06,141.95985687183847
Ngora,Eastern,2026-07,158.37516288860493
Ngora,Eastern,2026-08,194.57807282162997
Ngora,Eastern,2026-09,150.75629747724486
Ngora,Eastern,2026-10,140.8175228433114
Ngora,Eastern,2026-11,100.61774182052676
Ngora,Eastern,2026-12,98.36649727304601
Ntoroko,Western,2025-11,101.99933349790666
Ntoroko,Western,2025-12,92.03762472498015
Ntoroko,Western,2026-01,37.65463139244879
Ntoroko,Western,2026-02,36.62379438974324
Ntoroko,Western,2026-03,135.73079581882905
Ntoroko,Western,2026-04,168.41851829452855
Ntoroko,Western,2026-05,166.162510279165
Ntoroko,Western,2026-06,119.13568884809634
Ntoroko,Western,2026-07,153.99845753493145
Ntoroko,Western,2026-08,183.92130331198456
Ntoroko,Western,2026-09,168.3011143857288
Ntoroko,Western,2026-10,232.73217998728325
Ntoroko,Western,2026-11,168.2080878912154
Ntoroko,Western,2026-12,80.58421755882776
Ntungamo,Western,2025-11,131.84144183707622
Ntungamo,Western,2025-12,113.40727708683276
Ntungamo,Western,2026-01,63.16316791430752
Ntungamo,Western,2026-02,62.6871686445141
Ntungamo,Western,2026-03,165.34151738879387
Ntungamo,Western,2026-04,137.88313717415747
Ntungamo,Western,2026-05,88.9755887663912
Ntungamo,Western,2026-06,22.65358264556078
Ntungamo,Western,2026-07,37.03737821575258
Ntungamo,Western,2026-08,66.46488897299514
Ntungamo,Western,2026-09,110.43759819404816
Ntungamo,Western,2026-10,129.26910632071665
Ntungamo,Western,2026-11,121.80367723881731
Ntungamo,Western,2026-12,113.86074519596266
Nwoya,Northern,2025-11,151.7269219017897
Nwoya,Northern,2025-12,56.45535367419194
Nwoya,Northern,2026-01,24.16447098411837
Nwoya,Northern,2026-02,47.76137791777247
Nwoya,Northern,2026-03,87.89095888984575
Nwoya,Northern,2026-04,154.2459723892664
Nwoya,Northern,2026-05,162.09232707896962
Nwoya,Northern,2026-06,120.22299191301877
Nwoya,Northern,2026-07,137.29284016541587
Nwoya,Northern,2026-08,179.01285877591692
Nwoya,Northern,2026-09,151.037047554351
Nwoya,Northern,2026-10,167.72414432809492
Nwoya,Northern,2026-11,123.76449228810043
Nwoya,Northern,2026-12,57.95063889837684
Obongi,Northern,2025-11,90.20373851521728
Obongi,Northern,2025-12,26.525737692327745
Obongi,Northern,2026-01,24.368224367489315
Obongi,Northern,2026-02,30.212852255244226
Obongi,Northern,2026-03,70.37761066364529
Obongi,Northern,2026-04,123.23438610151736
Obongi,Northern,2026-05,148.3616811568956
Obongi,Northern,2026-06,140.8162863842084
Obongi,Northern,2026-07,151.85741912206407
Obongi,Northern,2026-08,173.3174422024553
Obongi,Northern,2026-09,141.7959454906359
Obongi,Northern,2026-10,147.94662671106693
Obongi,Northern,2026-11,87.21737011466038
Obongi,Northern,2026-12,29.95627433326781
Omoro,Northern,2025-11,119.87818253106259
Omoro,Northern,2025-12,57.384645606155935
Omoro,Northern,2026-01,20.040182160017658
Omoro,Northern,2026-02,61.61581445767076
Omoro,Northern,2026-03,87.55068298221283
Omoro,Northern,2026-04,156.49827360192512
Omoro,Northern,2026-05,202.2673514066078
Omoro,Northern,2026-06,129.5408214151161
Omoro,Northern,2026-07,134.29066652969274
Omoro,Northern,2026-08,184.050253017601
Omoro,Northern,2026-09,154.59993279962706
Omoro,Northern,2026-10,164.8074719543513
Omoro,Northern,2026-11,109.63185974970733
Omoro,Northern,2026-12,63.855095584367135
Otuke,Northern,2025-11,78.65621671018684
Otuke,Northern,2025-12,18.05513014095032
Otuke,Northern,2026-01,17.1844977931083
Otuke,Northern,2026-02,46.5674742038422
Otuke,Northern,2026-03,82.84076315565756
Otuke,Northern,2026-04,136.39872257145905
Otuke,Northern,2026-05,187.51826462166886
Otuke,Northern,2026-06,150.97893216097253
Otuke,Northern,2026-07,160.15762912861604
Otuke,Northern,2026-08,181.2136910385878
Otuke,Northern,2026-09,127.26814572017518
Otuke,Northern,2026-10,135.10259316229997
Otuke,Northern,2026-11,81.13131206745719
Otuke,Northern,2026-12,26.77435034883201
Oyam,Northern,2025-11,157.03577058557224
Oyam,Northern,2025-12,64.892697689214
Oyam,Northern,2026-01,21.856773537924617
Oyam,Northern,2026-02,55.65853721505832
Oyam,Northern,2026-03,89.94008721951515
Oyam,Northern,2026-04,164.68955216088906
Oyam,Northern,2026-05,220.52569487086035
Oyam,Northern,2026-06,138.18038442805388
Oyam,Northern,2026-07,138.60919208678547
Oyam,Northern,2026-08,184.96845061024527
Oyam,Northern,2026-09,153.8299606737532
Oyam,Northern,2026-10,163.20525738789595
Oyam,Northern,2026-11,113.53739747557661
Oyam,Northern,2026-12,66.78998846240351
Pader,Northern,2025-11,99.92671661382299
Pader,Northern,2025-12,31.80579856861277
Pader,Northern,2026-01,30.114037066627493
Pader,Northern,2026-02,57.454008089346516
Pader,Northern,2026-03,89.55237966708681
Pader,Northern,2026-04,140.53345609947
Pader,Northern,2026-05,176.79998239218668
Pader,Northern,2026-06,140.912447466394
Pader,Northern,2026-07,168.35750894757604
Pader,Northern,2026-08,185.56577579997887
Pader,Northern,2026-09,139.19178765167186
Pader,Northern,2026-10,143.17535941735127
Pader,Northern,2026-11,90.61782552808707
Pader,Northern,2026-12,42.154862851715244
Pallisa,Eastern,2025-11,116.12188642448932
Pallisa,Eastern,2025-12,47.06467040400418
Pallisa,Eastern,2026-01,44.73329032576288
Pallisa,Eastern,2026-02,81.18723005972939
Pallisa,Eastern,2026-03,145.15903398329755
Pallisa,Eastern,2026-04,233.53494962615278
Pallisa,Eastern,2026-05,260.55963142785345
Pallisa,Eastern,2026-06,116.1341017293786
Pallisa,Eastern,2026-07,149.0157192247742
Pallisa,Eastern,2026-08,174.23689955811346
Pallisa,Eastern,2026-09,162.58899954709827
Pallisa,Eastern,2026-10,165.5767518380816
Pallisa,Eastern,2026-11,106.15748754396547
Pallisa,Eastern,2026-12,62.74473764303814
Rakai,Central,2025-11,138.87937867824866
Rakai,Central,2025-12,107.76513873141171
Rakai,Central,2026-01,65.93161718392133
Rakai,Central,2026-02,65.6014909120586
Rakai,Central,2026-03,174.27200761109418
Rakai,Central,2026-04,148.7149798555539
Rakai,Central,2026-05,155.75431557595687
Rakai,Central,2026-06,36.95823687147446
Rakai,Central,2026-07,19.462137864958002
Rakai,Central,2026-08,69.67235850265037
Rakai,Central,2026-09,113.94821171911559
Rakai,Central,2026-10,136.6853455027878
Rakai,Central,2026-11,131.02592211580358
Rakai,Central,2026-12,112.98692587859985
Rubirizi,Western,2025-11,156.143339440075
Rubirizi,Western,2025-12,104.5803910077112
Rubirizi,Western,2026-01,47.16059256968948
Rubirizi,Western,2026-02,58.39718020134362
Rubirizi,Western,2026-03,155.4358629557722
Rubirizi,Western,2026-04,194.57955724565517
Rubirizi,Western,2026-05,140.90637271420823
Rubirizi,Western,2026-06,129.2215883283655
Rubirizi,Western,2026-07,136.06183650522632
Rubirizi,Western,2026-08,150.93087292529984
Rubirizi,Western,2026-09,143.60004218916436
Rubirizi,Western,2026-10,212.72614281218094
Rubirizi,Western,2026-11,156.52567855899355
Rubirizi,Western,2026-12,106.19039937506446
Rukungiri,Western,2025-11,144.81284155485653
Rukungiri,Western,2025-12,113.93137914204993
Rukungiri,Western,2026-01,63.10751541273635
Rukungiri,Western,2026-02,61.45626924805022
Rukungiri,Western,2026-03,168.38696148595133
Rukungiri,Western,2026-04,142.58770219006541
Rukungiri,Western,2026-05,106.3941175626077
Rukungiri,Western,2026-06,60.44006777677604
Rukungiri,Western,2026-07,36.43934935711216
Rukungiri,Western,2026-08,104.49251479293645
Rukungiri,Western,2026-09,134.13523418681126
Rukungiri,Western,2026-10,156.2023314968749
Rukungiri,Western,2026-11,140.04792189307722
Rukungiri,Western,2026-12,112.8855507436029
Rwampara,Western,2025-11,134.37389902381813
Rwampara,Western,2025-12,107.87262556351418
Rwampara,Western,2026-01,63.18935266874951
Rwampara,Western,2026-02,62.71457533125954
Rwampara,Western,2026-03,161.5584653249211
Rwampara,Western,2026-04,138.43733174488725
Rwampara,Western,2026-05,87.88914048563396
Rwampara,Western,2026-06,30.470914398668324
Rwampara,Western,2026-07,41.59212138661161
Rwampara,Western,2026-08,74.25743963577085
Rwampara,Western,2026-09,126.07518652910807
Rwampara,Western,2026-10,125.11090665556075
Rwampara,Western,2026-11,119.13764665382094
Rwampara,Western,2026-12,116.84013338052779
Serere,Eastern,2025-11,127.71574035745634
Serere,Eastern,2025-12,42.39208206311305
Serere,Eastern,2026-01,32.11686449577289
Serere,Eastern,2026-02,78.43900579178946
Serere,Eastern,2026-03,128.73910720041394
Serere,Eastern,2026-04,190.4149548938763
Serere,Eastern,2026-05,206.64765102554117
Serere,Eastern,2026-06,110.37333765452244
Serere,Eastern,2026-07,123.68790630104766
Serere,Eastern,2026-08,164.02588835279334
Serere,Eastern,2026-09,158.20926038581808
Serere,Eastern,2026-10,141.15935436605923
Serere,Eastern,2026-11,97.76403872244575
Serere,Eastern,2026-12,87.64870896765363
Sironko,Eastern,2025-11,121.97502025042986
Sironko,Eastern,2025-12,92.95031089640392
Sironko,Eastern,2026-01,41.08435675720898
Sironko,Eastern,2026-02,40.780073447632965
Sironko,Eastern,2026-03,107.40226215090814
Sironko,Eastern,2026-04,178.85553754346472
Sironko,Eastern,2026-05,202.64019742451893
Sironko,Eastern,2026-06,185.12841176724382
Sironko,Eastern,2026-07,172.42643765891236
Sironko,Eastern,2026-08,199.02012115545705
Sironko,Eastern,2026-09,191.35360449802025
Sironko,Eastern,2026-10,213.6035709380468
Sironko,Eastern,2026-11,126.46824139633775
Sironko,Eastern,2026-12,92.28225718280936
Soroti,Eastern,2025-11,160.3066931561799
Soroti,Eastern,2025-12,61.79792867750997
Soroti,Eastern,2026-01,24.025357110405544
Soroti,Eastern,2026-02,60.090738133309586
Soroti,Eastern,2026-03,95.32900273652223
Soroti,Eastern,2026-04,185.86542605547285
Soroti,Eastern,2026-05,230.9644103662063
Soroti,Eastern,2026-06,143.801081605205
Soroti,Eastern,2026-07,160.42659367402237
Soroti,Eastern,2026-08,185.32434026471248
Soroti,Eastern,2026-09,147.3000748534663
Soroti,Eastern,2026-10,155.7870601704191
Soroti,Eastern,2026-11,106.30381254236819
Soroti,Eastern,2026-12,73.9776716916912
Ssembabule,Central,2025-11,114.55412565431656
Ssembabule,Central,2025-12,117.68191568190306
Ssembabule,Central,2026-01,58.85370584939248
Ssembabule,Central,2026-02,51.15195380276663
Ssembabule,Central,2026-03,160.6392412814738
Ssembabule,Central,2026-04,155.7515958831424
Ssembabule,Central,2026-05,136.2798374434673
Ssembabule,Central,2026-06,44.869338028003575
Ssembabule,Central,2026-07,30.481538662027777
Ssembabule,Central,2026-08,90.38031236306922
Ssembabule,Central,2026-09,120.34907747873653
Ssembabule,Central,2026-10,151.27738003236914
Ssembabule,Central,2026-11,118.20704252515473
Ssembabule,Central,2026-12,116.33166131679575
Tororo,Eastern,2025-11,153.3272884997132
Tororo,Eastern,2025-12,108.04328296130808
Tororo,Eastern,2026-01,49.73024703092952
Tororo,Eastern,2026-02,73.24777216074457
Tororo,Eastern,2026-03,119.30697432369975
Tororo,Eastern,2026-04,239.56921327965537
Tororo,Eastern,2026-05,239.89547732670178
Tororo,Eastern,2026-06,138.30956091921
Tororo,Eastern,2026-07,142.50377726619098
Tororo,Eastern,2026-08,152.0571090573093
Tororo,Eastern,2026-09,148.95709500050424
Tororo,Eastern,2026-10,171.00131931941556
Tororo,Eastern,2026-11,137.9337437438126
Tororo,Eastern,2026-12,108.9518164777607
Wakiso,Central,2025-11,154.49807694690284
Wakiso,Central,2025-12,133.84254415548375
Wakiso,Central,2026-01,77.50289263143151
Wakiso,Central,2026-02,79.1357480457435
Wakiso,Central,2026-03,173.07421496663721
Wakiso,Central,2026-04,220.6553422125144
Wakiso,Central,2026-05,203.52888217660148
Wakiso,Central,2026-06,85.43172999756547
Wakiso,Central,2026-07,53.935007121492156
Wakiso,Central,2026-08,113.88884047325486
Wakiso,Central,2026-09,131.34800894305602
Wakiso,Central,2026-10,157.28869063107757
Wakiso,Central,2026-11,179.87830961009303
Wakiso,Central,2026-12,127.26644740583585
Yumbe,Northern,2025-11,104.30839380718376
Yumbe,Northern,2025-12,26.561236680004754
Yumbe,Northern,2026-01,6.222225694718021
Yumbe,Northern,2026-02,29.359365468127336
Yumbe,Northern,2026-03,76.85692754149804
Yumbe,Northern,2026-04,127.62153843503275
Yumbe,Northern,2026-05,145.18934100429482
Yumbe,Northern,2026-06,125.15854736741129
Yumbe,Northern,2026-07,127.98604214501628
Yumbe,Northern,2026-08,155.489895966659
Yumbe,Northern,2026-09,153.50953478261314
Yumbe,Northern,2026-10,161.8576568370318
Yumbe,Northern,2026-11,92.91383416733962
Yumbe,Northern,2026-12,26.177192298499335
Zombo,Northern,2025-11,154.963364646652
Zombo,Northern,2025-12,29.34716349761006
Zombo,Northern,2026-01,10.238540701646178
Zombo,Northern,2026-02,28.917289644772858
Zombo,Northern,2026-03,130.3434613039486
Zombo,Northern,2026-04,137.2792089960592
Zombo,Northern,2026-05,94.2982118839863
Zombo,Northern,2026-06,57.40041424791571
Zombo,Northern,2026-07,103.11392550871984
Zombo,Northern,2026-08,141.11649061505605
Zombo,Northern,2026-09,147.38238560309455
Zombo,Northern,2026-10,165.60437770221216
Zombo,Northern,2026-11,105.86634370501476
Zombo,Northern,2026-12,29.780143193948458
